tahun,bulan,kode_kelompok,nama_kelompok,kode_komoditi,nama_komoditi,kalori_kap_perhari,protein_kap_perhari,lemak_kap_perhari
2013,2,02,"Makanan berpati",0202,"Ubi Kayu",0.184661033196712328,0.001615784040471233,0.000346239437243836
2013,2,02,"Makanan berpati",0202,"Ubi Kayu",0.184661033196712328,0.001615784040471233,0.000346239437243836
2013,2,02,"Makanan berpati",0203,Gaplek,0.026331509199013697,0.000202550070761644,0.000038951936684932
2013,2,02,"Makanan berpati",0203,Gaplek,0.008972217945315067,0.000069017061117808,0.000013272511753425
2013,2,02,"Makanan berpati",0204,Tapioka,0.095320409549369862,0.000159754876339726,0.000000000000000000
2013,2,02,"Makanan berpati",0204,Tapioka,0.129201092612821915,0.000216538144043836,0.000000000000000000
2013,2,02,"Makanan berpati",0205,"Tepung Sagu",0.005121458337945205,0.000010098650243836,0.000002885328641096
2013,2,02,"Makanan berpati",0205,"Tepung Sagu",0.002622186666849314,0.000005170508920548,0.000001477288263014
2013,2,03,Gula,0301,"Gula Pasir",0.240877737770301370,0.000000000000000000,0.000000000000000000
2013,2,03,Gula,0302,"Gula Merah",0.012937813629589037,0.000003404687797260,0.000000000000000000
2013,2,04,"Buah/Biji Berminyak",0401,"Kacang Tanah Berkulit",0.000000000000000000,0.000000000000000000,0.000000000000000000
2013,2,04,"Buah/Biji Berminyak",0402,"Kacang Tanah Lepas Kulit",0.047050823359726023,0.002140936935945205,0.004082716947616438
2013,2,04,"Buah/Biji Berminyak",0402,"Kacang Tanah Lepas Kulit",0.057259346929150682,0.002605451765030137,0.004968535924010959
2013,2,04,"Buah/Biji Berminyak",0403,Kedelai,0.092988833173315066,0.000866845055005479,0.008799790709904109
2013,2,04,"Buah/Biji Berminyak",0403,Kedelai,0.078280581880438355,0.000729734237868493,0.007407908172301370
2013,2,04,"Buah/Biji Berminyak",0404,"Kacang Hijau",0.014155999379671227,0.000401406920569863,0.001413464794772602
2013,2,04,"Buah/Biji Berminyak",0404,"Kacang Hijau",0.014538593956027393,0.000412255756219178,0.001451666545835616
2013,2,04,"Buah/Biji Berminyak",0405,"Kelapa Daging",0.260625157838630135,0.008050724770931507,0.022605707407643835
2013,2,04,"Buah/Biji Berminyak",0405,"Kelapa Daging",0.272793396607890410,0.008426602303594521,0.023661137541731507
2013,2,04,"Buah/Biji Berminyak",0406,"Biji Bunga Matahari",0.000000000000000000,0.000000000000000000,0.000000000000000000
2013,2,04,"Buah/Biji Berminyak",0407,Kopra,0.000000000000000000,0.000000000000000000,0.000000000000000000
2013,2,05,Buah-buahan,0501,Alpokat,0.005299771651506848,0.000066247145643836,0.000486916520482192
2013,2,05,Buah-buahan,0501,Alpokat,0.005059712306849314,0.000063246403835616,0.000464861068191781
2013,2,05,Buah-buahan,0502,Jeruk,0.009161841748082192,0.000175439522835616,0.000019493280315068
2013,2,05,Buah-buahan,0503,Duku,0.001679607509424657,0.000026660436657534,0.000005332087331507
2013,2,05,Buah-buahan,0503,Duku,0.002035887890054794,0.000032315680794521,0.000006463136158904
2013,2,05,Buah-buahan,0504,Durian,0.011672423908273972,0.000119106366410959,0.000420842494652055
2013,2,05,Buah-buahan,0504,Durian,0.004597713486493150,0.000046915443739726,0.000165767901213699
2013,2,05,Buah-buahan,0504,Durian,0.012351053202082192,0.000126031155123288,0.000445310081435616
2013,2,05,Buah-buahan,0505,"Jambu Biji",0.001125970649753424,0.000028149266243836,0.000018766177495890
2013,2,05,Buah-buahan,0505,"Jambu Biji",0.001150899889315068,0.000028772497232877,0.000019181664821918
2013,2,05,Buah-buahan,0506,Mangga,0.014119644249863014,0.000188261923331507,0.000094130961665753
2013,2,05,Buah-buahan,0506,Mangga,0.015885465379726027,0.000211806205063014,0.000105903102531507
2013,2,05,Buah-buahan,0507,Nanas,0.036508294151561642,0.003934572633950685,0.001664626883594520
2013,2,05,Buah-buahan,0507,Nanas,0.033835325698027397,0.003646501422378082,0.001542750601775342
2013,2,05,Buah-buahan,0508,Pepaya,0.018409666289917808,0.001279816373095890,0.000590684479890411
2013,2,05,Buah-buahan,0508,Pepaya,0.017006819504821916,0.001182292265041096,0.000545673353095890
2013,2,05,Buah-buahan,0509,Pisang,0.031742539126904109,0.000414033119046575,0.000069005519841096
2013,2,05,Buah-buahan,0509,Pisang,0.033977630108547945,0.000443186479676712,0.000073864413279452
2013,2,05,Buah-buahan,0510,Rambutan,0.006459558354301370,0.000146505447210959,0.000046615369567123
2013,2,05,Buah-buahan,0510,Rambutan,0.007310384063945205,0.000165802525161644,0.000052755348915068
2013,2,05,Buah-buahan,0511,Salak,0.012949701191753424,0.000276703016917808,0.000033204362030137
2013,2,05,Buah-buahan,0511,Salak,0.012949701191753424,0.000276703016917808,0.000033204362030137
2013,2,05,Buah-buahan,0511,Salak,0.011720897427698630,0.000250446526232877,0.000030053583147945
2013,2,05,Buah-buahan,0512,Sawo,0.000879448170410959,0.000017588963408219,0.000005862987802740
2013,2,05,Buah-buahan,0513,Leci,0.000373246113041096,0.000004524195309589,0.000002262097654795
2013,2,05,Buah-buahan,0514,Matoa,0.004736555499452054,0.000078942591657534,0.000010525678887671
2013,2,05,Buah-buahan,0514,Matoa,0.004528811838082191,0.000075480197301370,0.000010064026306849
2013,2,05,Buah-buahan,0515,Kiwi,0.000556175948082191,0.000010029402342466,0.000004558819246575
2013,2,05,Buah-buahan,0515,Kiwi,0.000598417159561644,0.000010791129106849,0.000004905058684932
2013,2,05,Buah-buahan,0516,Stroberi,0.000483811906630137,0.000010583385457534,0.000004535736624658
2013,2,05,Buah-buahan,0516,Stroberi,0.000373015286356164,0.000008159709389041,0.000003497018309589
2013,2,05,Buah-buahan,0517,Kurma,0.018574245434931505,0.000120699067808219,0.000013411007534247
2013,2,05,Buah-buahan,0517,Kurma,0.022410578396739726,0.000145628307271233,0.000016180923030137
2013,2,05,Buah-buahan,0518,Tin,0.001195680188383561,0.000012926272306849,0.000004847352115068
2013,2,05,Buah-buahan,0518,Tin,0.001417735082191781,0.000015326865753425,0.000005747574657534
2013,2,05,Buah-buahan,0519,"Buah Naga",0.002100519246575341,0.000042010384931507,0.000108026704109589
2013,2,05,Buah-buahan,0519,"Buah Naga",0.003029595071232874,0.000060591901424657,0.000155807746520548
2013,2,05,Buah-buahan,0520,Kesemek,0.000856365539726027,0.000007340276054795,0.000002446758684932
2013,2,05,Buah-buahan,0520,Kesemek,0.000888681221917808,0.000007617267616438,0.000002539089205479
2013,2,05,Buah-buahan,0521,Kelengkeng,0.001668874086575342,0.000036158938542466,0.000002781456810959
2013,2,05,Buah-buahan,0521,Kelengkeng,0.001225687607671232,0.000026556564832877,0.000002042812679452
2013,2,05,Buah-buahan,0522,"Jambu Air",0.001102195541780822,0.000026452693002740,0.000013226346501370
2013,2,05,Buah-buahan,0523,Semangka,0.001187601269589041,0.000023752025391781,0.000007917341797260
2013,2,06,Sayur-sayuran,0601,Kangkung,0.001425352349534246,0.000195048216252055,0.000015003708942466
2013,2,06,Sayur-sayuran,0601,Kangkung,0.001598587481424657,0.000218754076405479,0.000016827236646575
2013,2,06,Sayur-sayuran,0601,Kangkung,0.001425352349534246,0.000195048216252055,0.000015003708942466
2013,2,06,Sayur-sayuran,0602,Bayam,0.001263543119506849,0.000159316306372603,0.000021974662947945
2013,2,06,Sayur-sayuran,0602,Bayam,0.001542265866438356,0.000194459609246575,0.000026822015068493
2013,2,06,Sayur-sayuran,0603,Kubis,0.000282762206849315,0.000014703634756164,0.000001131048827397
2013,2,06,Sayur-sayuran,0603,Kubis,0.000337583450684932,0.000017554339435616,0.000001350333802740
2013,2,06,Sayur-sayuran,0604,Wortel,0.002063125392904109,0.000045288118380822,0.000010064026306849
2013,2,06,Sayur-sayuran,0604,Wortel,0.002607298374794520,0.000057233378958904,0.000012718528657534
2013,2,06,Sayur-sayuran,0605,Buncis,0.004093011800082192,0.000237658749682192,0.000013203263871233
2013,2,06,Sayur-sayuran,0605,Buncis,0.000003577806821918,0.000000207743621918,0.000000011541312329
2013,2,06,Sayur-sayuran,0606,Tomat,0.000002077436219178,0.000000103871810959,0.000000023082624658
2013,2,06,Sayur-sayuran,0606,Tomat,0.002814926624383562,0.000140746331219178,0.000031276962493151
2013,2,06,Sayur-sayuran,0607,"Daun Singkong",0.002619878408219178,0.000136233677227397,0.000020959027265753
2013,2,06,Sayur-sayuran,0607,"Daun Singkong",0.002700667610273973,0.000140434715734247,0.000021605340882192
2013,2,06,Sayur-sayuran,0608,Terong,0.001494600236986301,0.000059784009479452,0.000011956801895890
2013,2,06,Sayur-sayuran,0608,Terong,0.001275315260273973,0.000051012610410959,0.000010202522082192
2013,2,06,Sayur-sayuran,0609,Pare,0.003453161320383562,0.000203127136493151,0.000040625427298630
2013,2,06,Sayur-sayuran,0609,Pare,0.000001962023095890,0.000000115413123288,0.000000023082624658
2013,2,06,Sayur-sayuran,0610,Labu,0.001581390923013698,0.000060822727808219,0.000006082272780822
2013,2,06,Sayur-sayuran,0611,Kemangi,0.001645791458191781,0.000207512836032877,0.000028622460142466
2013,2,06,Sayur-sayuran,0611,Kemangi,0.001475903307315068,0.000186092156139726,0.000025667883605479
2013,2,06,Sayur-sayuran,0611,Kemangi,0.001637827950794520,0.000206508741621918,0.000028483964361644
2013,2,06,Sayur-sayuran,0612,Seledri,0.001232381569917808,0.000194586563671233,0.000012972437578082
2013,2,06,Sayur-sayuran,0612,Seledri,0.001392459603150685,0.000219862042602740,0.000014657469506849
2013,2,06,Sayur-sayuran,0613,Selada,0.000517627958630137,0.000048311942805479,0.000006901706115068
2013,2,06,Sayur-sayuran,0613,Selada,0.000690747677260274,0.000064469783210959,0.000009209969030137
2013,2,06,Sayur-sayuran,0614,Sawi,0.000078711765150685,0.000007155615013699,0.000000715561501370
2013,2,06,Sayur-sayuran,0614,Sawi,0.000172658065589041,0.000015696187780822,0.000001569618778082
2013,2,06,Sayur-sayuran,0615,Jamur,0.000952158452164383,0.000134167781895890,0.000012983978893151
2013,2,06,Sayur-sayuran,0615,Jamur,0.001333021833150685,0.000187834894671233,0.000018177570452055
2013,2,06,Sayur-sayuran,0616,Kentang,0.002843779910520547,0.000073864413260274,0.000003693220663014
2013,2,06,Sayur-sayuran,0616,Kentang,0.003065950215041096,0.000079635070520548,0.000003981753526027
2013,2,06,Sayur-sayuran,0617,"Bawang Merah",0.000632464038356164,0.000017392761054795,0.000001581160095890
2013,2,06,Sayur-sayuran,0617,"Bawang Merah",0.000904839061917808,0.000024883074202740,0.000002262097654795
2013,2,06,Sayur-sayuran,0618,"Bawang Putih",0.005193360730000000,0.000223070528000000,0.000017427385000000
2013,2,06,Sayur-sayuran,0619,Jahe,0.001357258592876712,0.000030538318339726,0.000013572585928767
2013,2,06,Sayur-sayuran,0619,Jahe,0.001006402630136986,0.000022644059178082,0.000010064026301370
2013,2,06,Sayur-sayuran,0620,Kunyit,0.002412596390794518,0.000075007003175342,0.000024744578367123
2013,2,06,Sayur-sayuran,0621,Lengkuas,0.001761781669342466,0.000024813826328767,0.000007444147898630
2013,2,06,Sayur-sayuran,0621,Lengkuas,0.002015806002328767,0.000028391633835616,0.000008517490150685
2013,2,06,Sayur-sayuran,0622,Kencur,0.002750987740109589,0.000041964219764384,0.000023313455424658
2013,2,06,Sayur-sayuran,0622,Kencur,0.001974718920931507,0.000030122830997260,0.000016734906109589
2013,2,06,Sayur-sayuran,0623,Cabai,0.000032315680000000,0.000001534994800000,0.000000323156800000
2013,2,06,Sayur-sayuran,0623,Cabai,0.000115413145205479,0.000005482124397260,0.000001154131452055
2013,2,06,Sayur-sayuran,0624,"Daun Bawang",0.000180044506849315,0.000012002967123288,0.000001800445068493
2013,2,07,Daging,0701,"Daging Sapi",0.011627874431506848,0.000874416157249315,0.000883718456794520
2013,2,07,Daging,0701,"Daging Sapi",0.009752410815068493,0.000733381293293151,0.000741183221945205
2013,2,07,Daging,0702,"Daging Ayam Buras",0.000476079223972602,0.000060591901232877,0.000023082629041096
2013,2,07,Daging,0702,"Daging Ayam Buras",0.000418949718904109,0.000053320873315068,0.000020312713643836
2013,2,07,Daging,0703,"Daging Kambing",0.000693171351671233,0.000099855453457534,0.000029084112657534
2013,2,07,Daging,0703,"Daging Kambing",0.000577642791753425,0.000083212877693151,0.000024236760493151
2013,2,07,Daging,0704,"Daging Kerbau",0.000380863379178082,0.000069247887123288,0.000008655985890411
2013,2,07,Daging,0704,"Daging Kerbau",0.000317386149315068,0.000057706572602740,0.000007213321575342
2013,2,07,Daging,0705,"Daging Domba",0.000022274732794520,0.000004847351178082,0.000000173119684932
2013,2,07,Daging,0705,"Daging Domba",0.000044549470876712,0.000009694703506849,0.000000346239410959
2013,2,07,Daging,0706,"Daging Kuda",0.002182347171369862,0.000447491389684931,0.000030861475150685
2013,2,07,Daging,0706,"Daging Kuda",0.001633903903726027,0.000335032820663014,0.000023105711769863
2013,2,07,Daging,0707,"Daging Bebek",0.003227874859726027,0.000547335302301370,0.000049119834821918
2013,2,07,Daging,0707,"Daging Bebek",0.001528993354739725,0.000259264090586301,0.000023267290180822
2013,2,07,Daging,0708,"Daging Angsa",0.030215161554794521,0.003107845188493151,0.001899238726301370
2013,2,07,Daging,0708,"Daging Angsa",0.015693302493150685,0.001614168256438356,0.000986436156712329
2013,2,07,Daging,0709,"Daging Ayam Ras",0.000529515511013698,0.000091591872175342,0.000007155615013699
2013,2,07,Daging,0709,"Daging Ayam Ras",0.000290379470904109,0.000050227800372603,0.000003924046904110
2013,2,07,Daging,0710,"Daging Babi",0.003464125567643835,0.000720697388210959,0.000039817535260274
2013,2,07,Daging,0710,"Daging Babi",0.003363716131315068,0.000699807608928767,0.000038663403808219
2013,2,08,Telur,0801,"Telur Ayam",0.002468687186986301,0.000200680377780822,0.000168826349561644
2013,2,08,Telur,0801,"Telur Ayam",0.002468687186986301,0.000200680377780822,0.000168826349561644
2013,2,08,Telur,0801,"Telur Ayam",0.002558132374520547,0.000207951405928767,0.000174943246257534
2013,2,08,Telur,0802,"Telur Bebek",0.025643069785068493,0.001843528800764384,0.001940556632383562
2013,2,08,Telur,0802,"Telur Bebek",0.025643069785068493,0.001843528800764384,0.001940556632383562
2013,2,08,Telur,0802,"Telur Bebek",0.000021351427808219,0.000001534994539726,0.000001615783726027
2013,2,08,Telur,0803,"Telur Puyuh",0.003975290389041095,0.000329596861369863,0.000281792736438356
2013,2,08,Telur,0803,"Telur Puyuh",0.004102937329369862,0.000340180246928767,0.000290841127145205
2013,2,09,Susu,0901,"Susu Segar",0.004667653852602739,0.000244860529972603,0.000252512421534247
2013,2,09,Susu,0902,"Susu UHT",0.000171734754630135,0.000009106096868493,0.000009244592638356
2013,2,10,Ikan,1001,"Ikan Lele",0.004014992490520542,0.000000000000000000,0.000450111265753424
2013,2,10,Ikan,1001,"Ikan Lele",0.004735632178958898,0.000000000000000000,0.000530900468493150
2013,2,10,Ikan,1002,"Ikan Kakap",0.041320214440219178,0.000000000000000000,0.004674232402739726
2013,2,10,Ikan,1002,"Ikan Kakap",0.041320214440219178,0.000000000000000000,0.004674232402739726
2013,2,10,Ikan,1002,"Ikan Kakap",0.063153611689643834,0.000000000000000000,0.007144073720547945
2013,2,10,Ikan,1003,"Ikan Bandeng",0.000000000000000000,0.000000000000000000,0.000000000000000000
2013,2,10,Ikan,1003,"Ikan Bandeng",0.000000000000000000,0.000000000000000000,0.000000000000000000
2013,2,10,Ikan,1003,"Ikan Bandeng",0.000000000000000000,0.000000000000000000,0.000000000000000000
2013,2,10,Ikan,1004,"Ikan Tuna",0.000000000000000000,0.000000000000000000,0.000000000000000000
2013,2,10,Ikan,1004,"Ikan Tuna",0.479416512726904102,0.000000000000000000,0.054232637186301369
2013,2,10,Ikan,1004,"Ikan Tuna",0.479416512726904102,0.000000000000000000,0.054232637186301369
2013,2,10,Ikan,1004,"Ikan Tuna",0.479416512726904102,0.000000000000000000,0.054232637186301369
2013,2,10,Ikan,1005,Udang,0.003366832286465746,0.000000000000000000,0.000380863380821917
2013,2,10,Ikan,1005,Udang,0.591440205207123280,0.000000000000000000,0.066905000589041095
2013,2,10,Ikan,1005,Udang,0.001326327855013691,0.000000000000000000,0.000150037087671232
2013,2,10,Ikan,1006,Cumi-cumi,0.000204050426191778,0.000000000000000000,0.000023082627397260
2013,2,10,Ikan,1006,Cumi-cumi,0.000102025200986300,0.000000000000000000,0.000011541312328767
2013,2,10,Ikan,1007,"Ikan Nila",0.000413756125561639,0.000000115413145205,0.000046165258082191
2013,2,10,Ikan,1007,"Ikan Nila",0.000165502438438354,0.000000046165254795,0.000018466101917808
2013,2,10,Ikan,1008,"Ikan Kerapu",0.000248253667479449,0.000000311615482192,0.000028045393397260
2013,2,10,Ikan,1009,"Ikan Tongkol",0.003570882712657534,0.000000000000000000,0.000403946008219178
2013,2,10,Ikan,1009,"Ikan Tongkol",0.002244554857643834,0.000000000000000000,0.000253908920547945
2013,3,01,"Padi - Padian",0101,Gabah,0.000000000000000000,0.000000000000000000,0.000000000000000000
2013,3,01,"Padi - Padian",0102,Beras,1.696019259412602738,0.032035919344460274,0.003297815226635616
2013,3,01,"Padi - Padian",0103,Jagung,0.610613444879999998,0.015725387347594520,0.007862693673797260
2013,3,01,"Padi - Padian",0104,"Jagung Basah",0.001739506930849314,0.000063419523520548,0.000021743836635616
2013,3,01,"Padi - Padian",0104,"Jagung Basah",0.002071896791671233,0.000075537903863014,0.000025898709895890
2013,3,01,"Padi - Padian",0105,Gandum,0.000000000000000000,0.000000000000000000,0.000000000000000000
2013,3,01,"Padi - Padian",0106,"Tepung Gandum",0.203162222107178079,0.005748821120065753,0.000669765567386301
2013,3,02,"Makanan berpati",0201,"Ubi Jalar",0.020595475858520548,0.000383171643879452,0.000023948227742466
2013,3,02,"Makanan berpati",0201,"Ubi Jalar",0.020764209877753424,0.000386310881446575,0.000024144430090411
2013,3,02,"Makanan berpati",0202,"Ubi Kayu",0.184661033196712328,0.001615784040471233,0.000346239437243836
2013,3,02,"Makanan berpati",0202,"Ubi Kayu",0.184661033196712328,0.001615784040471233,0.000346239437243836
2013,3,02,"Makanan berpati",0203,Gaplek,0.008972217945315067,0.000069017061117808,0.000013272511753425
2013,3,02,"Makanan berpati",0203,Gaplek,0.026331509199013697,0.000202550070761644,0.000038951936684932
2013,3,02,"Makanan berpati",0204,Tapioka,0.129201092612821915,0.000216538144043836,0.000000000000000000
2013,3,02,"Makanan berpati",0204,Tapioka,0.095320409549369862,0.000159754876339726,0.000000000000000000
2013,3,02,"Makanan berpati",0205,"Tepung Sagu",0.002622186666849314,0.000005170508920548,0.000001477288263014
2013,3,02,"Makanan berpati",0205,"Tepung Sagu",0.005121458337945205,0.000010098650243836,0.000002885328641096
2013,3,03,Gula,0301,"Gula Pasir",0.240877737770301370,0.000000000000000000,0.000000000000000000
2013,3,03,Gula,0302,"Gula Merah",0.012937813629589037,0.000003404687797260,0.000000000000000000
2013,3,04,"Buah/Biji Berminyak",0401,"Kacang Tanah Berkulit",0.000000000000000000,0.000000000000000000,0.000000000000000000
2013,3,04,"Buah/Biji Berminyak",0402,"Kacang Tanah Lepas Kulit",0.057259346929150682,0.002605451765030137,0.004968535924010959
2013,3,04,"Buah/Biji Berminyak",0402,"Kacang Tanah Lepas Kulit",0.047050823359726023,0.002140936935945205,0.004082716947616438
2013,3,04,"Buah/Biji Berminyak",0403,Kedelai,0.078280581880438355,0.000729734237868493,0.007407908172301370
2013,3,04,"Buah/Biji Berminyak",0403,Kedelai,0.092988833173315066,0.000866845055005479,0.008799790709904109
2013,3,04,"Buah/Biji Berminyak",0404,"Kacang Hijau",0.014538593956027393,0.000412255756219178,0.001451666545835616
2013,3,04,"Buah/Biji Berminyak",0404,"Kacang Hijau",0.014155999379671227,0.000401406920569863,0.001413464794772602
2013,3,04,"Buah/Biji Berminyak",0405,"Kelapa Daging",0.272793396607890410,0.008426602303594521,0.023661137541731507
2013,3,04,"Buah/Biji Berminyak",0405,"Kelapa Daging",0.260625157838630135,0.008050724770931507,0.022605707407643835
2013,3,04,"Buah/Biji Berminyak",0406,"Biji Bunga Matahari",0.000000000000000000,0.000000000000000000,0.000000000000000000
2013,3,04,"Buah/Biji Berminyak",0407,Kopra,0.000000000000000000,0.000000000000000000,0.000000000000000000
2013,3,05,Buah-buahan,0501,Alpokat,0.005059712306849314,0.000063246403835616,0.000464861068191781
2013,3,05,Buah-buahan,0501,Alpokat,0.005299771651506848,0.000066247145643836,0.000486916520482192
2013,3,05,Buah-buahan,0502,Jeruk,0.009161841748082192,0.000175439522835616,0.000019493280315068
2013,3,05,Buah-buahan,0503,Duku,0.002035887890054794,0.000032315680794521,0.000006463136158904
2013,3,05,Buah-buahan,0503,Duku,0.001679607509424657,0.000026660436657534,0.000005332087331507
2013,3,05,Buah-buahan,0504,Durian,0.012351053202082192,0.000126031155123288,0.000445310081435616
2013,3,05,Buah-buahan,0504,Durian,0.011672423908273972,0.000119106366410959,0.000420842494652055
2013,3,05,Buah-buahan,0504,Durian,0.004597713486493150,0.000046915443739726,0.000165767901213699
2013,3,05,Buah-buahan,0505,"Jambu Biji",0.001150899889315068,0.000028772497232877,0.000019181664821918
2013,3,05,Buah-buahan,0505,"Jambu Biji",0.001125970649753424,0.000028149266243836,0.000018766177495890
2013,3,05,Buah-buahan,0506,Mangga,0.015885465379726027,0.000211806205063014,0.000105903102531507
2013,3,05,Buah-buahan,0506,Mangga,0.014119644249863014,0.000188261923331507,0.000094130961665753
2013,3,05,Buah-buahan,0507,Nanas,0.033835325698027397,0.003646501422378082,0.001542750601775342
2013,3,05,Buah-buahan,0507,Nanas,0.036508294151561642,0.003934572633950685,0.001664626883594520
2013,3,05,Buah-buahan,0508,Pepaya,0.017006819504821916,0.001182292265041096,0.000545673353095890
2013,3,05,Buah-buahan,0508,Pepaya,0.018409666289917808,0.001279816373095890,0.000590684479890411
2013,3,05,Buah-buahan,0509,Pisang,0.033977630108547945,0.000443186479676712,0.000073864413279452
2013,3,05,Buah-buahan,0509,Pisang,0.031742539126904109,0.000414033119046575,0.000069005519841096
2013,3,05,Buah-buahan,0510,Rambutan,0.007310384063945205,0.000165802525161644,0.000052755348915068
2013,3,05,Buah-buahan,0510,Rambutan,0.006459558354301370,0.000146505447210959,0.000046615369567123
2013,3,05,Buah-buahan,0511,Salak,0.011720897427698630,0.000250446526232877,0.000030053583147945
2013,3,05,Buah-buahan,0511,Salak,0.012949701191753424,0.000276703016917808,0.000033204362030137
2013,3,05,Buah-buahan,0511,Salak,0.012949701191753424,0.000276703016917808,0.000033204362030137
2013,3,05,Buah-buahan,0512,Sawo,0.000879448170410959,0.000017588963408219,0.000005862987802740
2013,3,05,Buah-buahan,0513,Leci,0.000373246113041096,0.000004524195309589,0.000002262097654795
2013,3,05,Buah-buahan,0514,Matoa,0.004528811838082191,0.000075480197301370,0.000010064026306849
2013,3,05,Buah-buahan,0514,Matoa,0.004736555499452054,0.000078942591657534,0.000010525678887671
2013,3,05,Buah-buahan,0515,Kiwi,0.000598417159561644,0.000010791129106849,0.000004905058684932
2013,3,05,Buah-buahan,0515,Kiwi,0.000556175948082191,0.000010029402342466,0.000004558819246575
2013,3,05,Buah-buahan,0516,Stroberi,0.000373015286356164,0.000008159709389041,0.000003497018309589
2013,3,05,Buah-buahan,0516,Stroberi,0.000483811906630137,0.000010583385457534,0.000004535736624658
2013,3,05,Buah-buahan,0517,Kurma,0.022410578396739726,0.000145628307271233,0.000016180923030137
2013,3,05,Buah-buahan,0517,Kurma,0.018574245434931505,0.000120699067808219,0.000013411007534247
2013,3,05,Buah-buahan,0518,Tin,0.001417735082191781,0.000015326865753425,0.000005747574657534
2013,3,05,Buah-buahan,0518,Tin,0.001195680188383561,0.000012926272306849,0.000004847352115068
2013,3,05,Buah-buahan,0519,"Buah Naga",0.003029595071232874,0.000060591901424657,0.000155807746520548
2013,3,05,Buah-buahan,0519,"Buah Naga",0.002100519246575341,0.000042010384931507,0.000108026704109589
2013,3,05,Buah-buahan,0520,Kesemek,0.000888681221917808,0.000007617267616438,0.000002539089205479
2013,3,05,Buah-buahan,0520,Kesemek,0.000856365539726027,0.000007340276054795,0.000002446758684932
2013,3,05,Buah-buahan,0521,Kelengkeng,0.001225687607671232,0.000026556564832877,0.000002042812679452
2013,3,05,Buah-buahan,0521,Kelengkeng,0.001668874086575342,0.000036158938542466,0.000002781456810959
2013,3,05,Buah-buahan,0522,"Jambu Air",0.001102195541780822,0.000026452693002740,0.000013226346501370
2013,3,05,Buah-buahan,0523,Semangka,0.001187601269589041,0.000023752025391781,0.000007917341797260
2013,3,06,Sayur-sayuran,0601,Kangkung,0.001425352349534246,0.000195048216252055,0.000015003708942466
2013,3,06,Sayur-sayuran,0601,Kangkung,0.001425352349534246,0.000195048216252055,0.000015003708942466
2013,3,06,Sayur-sayuran,0601,Kangkung,0.001598587481424657,0.000218754076405479,0.000016827236646575
2013,3,06,Sayur-sayuran,0602,Bayam,0.001542265866438356,0.000194459609246575,0.000026822015068493
2013,3,06,Sayur-sayuran,0602,Bayam,0.001263543119506849,0.000159316306372603,0.000021974662947945
2013,3,06,Sayur-sayuran,0603,Kubis,0.000337583450684932,0.000017554339435616,0.000001350333802740
2013,3,06,Sayur-sayuran,0603,Kubis,0.000282762206849315,0.000014703634756164,0.000001131048827397
2013,3,06,Sayur-sayuran,0604,Wortel,0.002607298374794520,0.000057233378958904,0.000012718528657534
2013,3,06,Sayur-sayuran,0604,Wortel,0.002063125392904109,0.000045288118380822,0.000010064026306849
2013,3,06,Sayur-sayuran,0605,Buncis,0.000003577806821918,0.000000207743621918,0.000000011541312329
2013,3,06,Sayur-sayuran,0605,Buncis,0.004093011800082192,0.000237658749682192,0.000013203263871233
2013,3,06,Sayur-sayuran,0606,Tomat,0.000002077436219178,0.000000103871810959,0.000000023082624658
2013,3,06,Sayur-sayuran,0606,Tomat,0.002814926624383562,0.000140746331219178,0.000031276962493151
2013,3,06,Sayur-sayuran,0607,"Daun Singkong",0.002700667610273973,0.000140434715734247,0.000021605340882192
2013,3,06,Sayur-sayuran,0607,"Daun Singkong",0.002619878408219178,0.000136233677227397,0.000020959027265753
2013,3,06,Sayur-sayuran,0608,Terong,0.001275315260273973,0.000051012610410959,0.000010202522082192
2013,3,06,Sayur-sayuran,0608,Terong,0.001494600236986301,0.000059784009479452,0.000011956801895890
2013,3,06,Sayur-sayuran,0609,Pare,0.000001962023095890,0.000000115413123288,0.000000023082624658
2013,3,06,Sayur-sayuran,0609,Pare,0.003453161320383562,0.000203127136493151,0.000040625427298630
2013,3,06,Sayur-sayuran,0610,Labu,0.001581390923013698,0.000060822727808219,0.000006082272780822
2013,3,06,Sayur-sayuran,0611,Kemangi,0.001637827950794520,0.000206508741621918,0.000028483964361644
2013,3,06,Sayur-sayuran,0611,Kemangi,0.001475903307315068,0.000186092156139726,0.000025667883605479
2013,3,06,Sayur-sayuran,0611,Kemangi,0.001645791458191781,0.000207512836032877,0.000028622460142466
2013,3,06,Sayur-sayuran,0612,Seledri,0.001392459603150685,0.000219862042602740,0.000014657469506849
2013,3,06,Sayur-sayuran,0612,Seledri,0.001232381569917808,0.000194586563671233,0.000012972437578082
2013,3,06,Sayur-sayuran,0613,Selada,0.000690747677260274,0.000064469783210959,0.000009209969030137
2013,3,06,Sayur-sayuran,0613,Selada,0.000517627958630137,0.000048311942805479,0.000006901706115068
2013,3,06,Sayur-sayuran,0614,Sawi,0.000172658065589041,0.000015696187780822,0.000001569618778082
2013,3,06,Sayur-sayuran,0614,Sawi,0.000078711765150685,0.000007155615013699,0.000000715561501370
2013,3,06,Sayur-sayuran,0615,Jamur,0.001333021833150685,0.000187834894671233,0.000018177570452055
